#Probes are connected, not anchored
#Generated on Thu, 26 Feb 2015 14:51:36 CET 
#ASN: Count of connected probes: List of connected probes
7922:313:190,281,394,595,801,1046,1053,1116,1119,1123,1131,1133,1142,1145,1158,1184,1185,1186,1194,2285,2297,2361,2529,2567,2685,2769,2836,2874,3103,3410,3481,3503,3523,3540,3574,3579,3600,3644,3649,3650,3656,3658,3663,3666,3678,3685,3753,3770,3964,4111,4148,4279,4542,4849,4894,4936,4938,4970,10007,10099,10133,10138,10146,10165,10204,10284,10286,10301,10318,10322,10324,10328,10333,10337,10339,10350,10355,10356,10357,10360,10381,10386,10400,10432,10458,10459,10473,10478,10482,10484,10485,10486,10490,10491,10515,10517,10540,10543,10544,10545,10547,10551,10553,10554,10556,10559,10560,10561,10565,10568,10576,10577,10583,10584,10585,10586,10587,10595,10597,10598,10599,10626,10637,10692,10693,10743,10747,10751,10790,10800,10815,10884,11250,11500,11513,11536,11765,11812,11842,11857,11985,11989,12012,12016,12060,12144,12166,12180,12185,12215,12249,12299,12452,12504,12517,12518,12533,12546,12565,12568,12579,12608,12609,12611,12620,12621,12622,12649,12652,12653,12655,12668,12671,12673,12677,12679,12681,12684,12685,12686,12688,12696,12721,12728,12788,12853,12879,12908,12920,12984,13120,13131,13159,13191,13196,13253,13266,13328,13426,13547,13561,13639,13641,13651,13654,13666,13671,13676,13681,13717,14097,14164,14166,14227,14233,14242,14277,14305,14324,14365,14367,14503,14583,14606,14657,14673,14729,14747,14748,14777,14796,14855,14856,15038,15061,15133,15172,15550,15605,15617,15619,15644,15661,15718,15967,16024,16050,16053,16072,16155,16163,16198,16785,16862,16909,16953,16970,17423,17483,17492,17634,17761,17929,17946,18269,18275,18414,18424,18452,18552,18667,18792,19214,19252,19284,19383,19412,19433,19500,19518,19599,19905,19912,19946,19966,19991,20054,20105,20453,20569,20603,20639,20655,20684,20689,20730,20734,20739,20781,20791,20871,21028,21030,21074,21152,21190,22190,22199,22630,22709,22731,22736,13826
12322:242:41,350,439,572,599,785,790,811,824,836,904,976,1226,1268,1322,1461,1489,2036,2163,2197,2341,2442,2451,2452,2474,2486,2511,2521,2571,2587,2623,2629,2656,2755,2848,3282,4004,4022,4045,4076,4141,4264,4266,4299,4469,10026,10267,10645,10673,10816,10923,10952,11022,11243,11632,11768,11790,11828,12042,12099,12360,12392,12438,12800,12919,12979,13209,13230,13317,13407,13439,13696,13847,14037,14039,14049,14311,14342,14373,15126,15164,15734,15765,15843,15852,15893,15973,15977,16007,16047,16117,16146,16644,16645,16661,16670,16703,16704,16717,16801,16806,16809,16813,16815,16818,16823,16833,16858,16869,16880,16881,16905,16907,16918,16919,16929,16959,16967,16973,16978,16981,16982,16991,16996,16998,17024,17025,17032,17035,17039,17040,17045,17056,17059,17063,17064,17070,17072,17086,17093,17104,17106,17108,17109,17110,17115,17121,17127,17129,17130,17131,17140,17143,17147,17148,17158,17160,17161,17162,17166,17167,17168,17171,17174,17175,17179,17189,17200,17202,17208,17209,17214,17216,17217,17220,17221,17225,17228,17230,17245,17253,17263,17273,17276,17300,17302,17327,17348,17384,17387,17389,17393,17525,17566,17569,17570,17632,17848,17915,18316,18336,18429,18548,18572,18685,19256,19344,19611,19623,19671,19814,19818,19852,19870,19941,19981,20020,20210,20235,20291,20295,20514,20521,20566,20594,21287,21394,21438,21494,21507,21517,21587,21596,22011,22142,22170,22185,22429,22454,22480,16020,17207
6830:233:1,6,16,18,21,26,34,36,94,191,246,293,363,549,693,725,783,851,938,1351,1381,1392,1397,1490,2027,2029,2114,2225,2293,2314,2352,2353,2357,2371,2374,2387,2425,2489,2491,2515,2527,2581,2597,2743,2845,2873,2905,2930,2951,2954,2961,2977,3027,3045,3065,3104,3108,3113,3130,3135,3184,3331,3395,3411,3422,3476,3668,3776,3942,4094,4101,4169,4192,4225,4242,4320,4335,4414,4484,4501,4553,4560,4609,4856,4925,4947,10001,10010,10029,10037,10041,10195,10222,10615,10656,10749,10819,10858,10890,11232,11394,11433,11451,11535,11642,11643,11647,11824,12084,12173,12224,12244,12265,12306,12343,12454,12844,12898,13149,13177,13291,13370,13603,13604,13635,13919,13933,13980,14122,14232,14301,14320,14346,14364,14619,14640,14642,14653,14678,14743,14785,14924,15088,15189,15321,15420,15476,15627,15666,15721,15748,15851,15861,16061,16063,16070,16101,16137,16141,16168,16169,16254,16387,16696,16718,16741,16751,16773,17102,17229,17246,17383,17388,17491,17497,17715,17778,17825,17950,17953,17959,17968,18277,18328,18358,18401,18407,18410,18433,18446,18521,18605,18678,18745,19234,19258,19293,19301,19413,19416,19456,19782,19786,19880,19902,19923,19927,20120,20127,20170,20236,20256,20478,20491,20511,20770,21359,21504,21513,21598,22006,22027,22077,22093,22102,22110,22163,22195,22424,22456,22482,22573,22591
3320:190:46,84,277,326,402,436,706,822,860,873,905,975,989,1280,1343,1359,1405,1477,1482,1497,2011,2041,2042,2049,2057,2068,2097,2146,2147,2150,2153,2227,2237,2246,2272,2310,2322,2326,2332,2383,2400,2453,2465,2470,2536,2650,2659,2730,2739,2767,2777,2780,2800,2867,2877,2947,2949,2960,3011,3068,3146,3156,3162,3165,3186,3208,3294,3414,3559,3906,4054,4182,4223,4243,4250,4259,4260,4332,4362,4413,4454,4463,4482,4531,4533,4591,4653,4718,4737,4879,10031,10250,10755,10811,10826,10892,10920,10978,11059,11069,11075,11194,11334,11819,11909,11974,12026,12111,12118,12177,12225,12239,12264,12298,12325,12332,13106,13134,13201,13302,13314,13415,13431,13573,13618,13662,13950,13955,14149,14216,14248,14250,14315,14332,14359,14525,14529,14618,14660,14694,14719,14752,14803,15137,15143,15146,15622,15779,15824,15864,15921,16064,16079,16082,16126,16136,16266,16297,16304,16317,16503,16505,16517,16667,16693,16893,16894,17203,17252,17521,17542,17799,18393,18781,19341,19450,19632,19633,19861,20049,20118,20590,20808,21321,21502,21555,22055,22123,22127,22156
3215:124:66,197,838,845,2062,2069,2093,2106,2156,2181,2186,2273,2409,2460,2537,2783,3012,3038,3087,3291,3351,3577,4621,11720,11950,12014,12037,12329,12472,13319,13467,13548,13759,13859,14040,15096,15641,15655,15685,15804,15941,16015,16083,16161,16509,16713,16800,16836,16840,16859,16861,16879,16915,16917,16923,16937,16948,16987,16993,16994,17018,17027,17042,17047,17049,17058,17060,17065,17069,17074,17076,17078,17099,17105,17123,17124,17132,17136,17141,17145,17149,17155,17204,17212,17224,17236,17239,17259,17262,17265,17328,17543,17568,17597,17700,17786,17920,17956,17994,19366,19419,19451,19585,19609,19653,19934,19937,19944,20023,20074,20225,20226,20246,20376,20624,20629,20751,21347,21369,21540,21565,22065,22083,22117
9143:83:7,28,438,999,1213,1347,2047,2192,2315,2321,2385,2462,2463,2471,2523,2611,3081,3124,3144,3170,3254,3379,3420,3494,3555,3647,3967,3987,4293,4321,4357,4503,4544,4745,4960,10016,10077,10101,10273,11035,11208,11521,11533,11849,11870,11917,12196,12341,13045,13308,13476,13538,13649,14118,14256,14648,15011,15036,15044,15107,15698,15703,15774,16259,16272,16290,16812,16822,16846,16961,17297,17766,17866,17948,17984,18418,18602,19855,20168,20180,20195,20326,20804
3265:82:3,4,5,8,13,20,27,38,42,157,429,443,475,1332,1334,1423,2020,2048,2561,2565,2797,3039,3264,3274,3278,3286,3488,3511,3549,4137,4170,4186,4201,4367,4600,4605,4783,4860,10003,10005,10006,10012,10013,10015,10022,10782,11144,11220,11540,11671,11854,11963,12258,12263,13358,13496,14025,14616,14676,15093,15109,15132,15198,15389,15596,15700,15753,15761,15767,15797,16802,16803,16904,16984,17248,17283,19312,19700,19945,20278,20324,22344
2856:76:65,828,856,928,1157,1365,2122,2130,2317,2481,2680,2746,2805,2958,3369,3446,3687,4057,4145,4275,4874,10027,10045,10048,10481,11036,11610,11983,11997,12234,12238,12482,12486,12775,12929,13275,13414,13484,13580,13830,14266,14274,14285,14351,14370,14579,14613,14631,14761,14880,14989,15149,15258,15344,15648,15682,15717,15785,15834,16018,16112,16154,16312,16651,16877,16926,17928,17954,18214,18264,18397,18620,19685,20579,22186,22519
701:74:75,442,1127,1179,1193,1198,2402,2787,3686,3715,3737,3756,3762,3767,3774,4405,4549,4829,10039,10310,10371,10378,10399,10402,10427,10462,10694,10727,10731,10874,11010,11550,11892,11911,12116,12119,12155,12297,12303,12459,12695,12768,12802,13128,13249,13667,13688,13694,13838,14237,14340,14861,15387,15749,15932,15976,16068,16071,16165,16621,17359,17403,17410,17656,17914,18583,19273,19415,19950,19955,20418,20486,20580,13318
5089:73:283,465,862,1207,1302,1314,1375,1395,2519,2550,2555,2694,2708,2826,2908,2909,3093,3951,3999,4021,4040,4289,10089,10142,10514,10620,11174,11179,11280,11461,11807,11813,12049,12317,12364,12479,12755,13199,13335,13686,13706,14008,14137,14205,14207,14208,14281,14322,14415,14463,14555,14611,14674,14775,14934,15067,15745,16116,16144,16289,16804,17392,17494,17637,17800,19866,20510,21461,22439,22475,22508,22575,14941
5432:67:45,149,229,2355,2420,2554,3205,3975,4622,4629,4982,10961,10998,11118,11188,11189,11323,11367,11484,11576,11663,11703,11710,11833,11835,12200,12237,12865,13220,13371,13615,13798,13928,14084,14197,14308,14389,14725,14986,15019,15179,15754,16276,16281,16957,17079,17338,17386,17390,17394,17934,18301,18360,18380,18617,19251,19486,19703,19801,19873,20463,20585,20748,21578,22039,22425,22457
20825:60:164,211,325,916,1206,1313,1330,1338,2007,2115,2196,2206,2478,2572,2594,2736,3962,4174,4297,4407,4420,4434,4513,4572,4578,4943,10188,11057,11158,11299,12117,12501,13451,13455,13677,13998,14068,14073,14160,14261,14294,14344,14784,15184,15637,15791,15812,15815,16188,16265,16268,16510,16557,17335,18338,18690,21339,21385,22427,22455
15557:60:485,511,573,1507,2071,2472,2522,2689,3520,3699,4108,4157,12439,12910,13018,13039,13040,13497,13924,14218,14898,15647,15699,15795,15820,16081,16093,16179,16710,16871,16874,16901,16974,16992,16997,17030,17036,17044,17046,17055,17082,17091,17146,17150,17153,17157,17159,17243,17256,17375,17439,17588,18517,19762,20146,20203,21543,21567,22171,22428
6848:59:2671,2678,2683,3110,10227,10733,10860,11162,11200,11272,11403,11499,11523,11525,11571,11573,11577,11578,11587,11633,11667,11678,11738,11900,11939,12009,12151,12266,12382,12703,12736,12796,13242,13612,13630,13665,13680,13715,13745,14167,14297,14378,14647,14822,14916,14923,14983,14985,15018,15241,15624,15828,16049,16295,18460,19352,20103,20189,22043
31334:57:61,67,270,316,901,910,1336,1378,1419,1485,2267,2301,2354,2430,2506,2569,2615,2662,2699,2702,2728,2920,3142,3961,4008,4150,4258,4512,4709,10281,10885,11106,11863,11905,12029,13071,13079,13541,14079,14507,14596,14599,14620,15087,15114,15199,15714,16076,16095,16329,17291,18470,18587,19889,20199,20779,14201
20712:51:55,314,371,825,1291,1425,1446,2030,2073,2138,2177,2263,2343,2418,2437,2502,2535,2651,2657,2681,2693,2722,3326,3505,3513,3590,3916,4376,10098,12378,12847,13085,13091,13434,13435,13599,13900,14062,14107,14530,14545,14727,14791,15658,15663,15826,16928,18284,18314,18402,10102
21502:46:591,986,1406,1428,4772,10181,10223,11556,11729,11730,12032,12449,12892,13092,13322,13631,15747,15756,16089,16819,16834,17020,17023,17054,17066,17067,17080,17089,17092,17113,17126,17163,17185,17254,17255,17289,17868,18549,18915,19332,19867,19883,20034,20198,20619,21536
35540:45:508,1216,1263,1459,2086,2553,2932,3546,10982,11105,11357,11722,11841,12020,12313,12474,12760,12774,13307,14481,14520,14630,14740,15009,15801,15832,15896,16052,16118,16910,17026,17029,17098,17133,17134,17144,17196,17211,17238,17373,17555,17564,18595,19872,20360
7018:40:85,1196,3444,3525,3645,3660,3669,3760,10331,10422,10424,10542,10578,10770,11171,11203,11976,12108,12146,12447,13283,13834,13937,14114,14641,14700,15042,15045,15683,15743,15999,16110,16488,16845,17797,17822,18438,18512,19636,23074
3269:38:447,781,936,974,1363,2630,4228,13659,13902,14134,14744,14780,15155,15165,15355,15458,15668,15878,15985,16013,16330,16350,17593,19422,19815,19847,19848,20187,21468,21472,21516,21564,22003,22074,22080,22135,22173,22564
3209:37:257,480,1352,2144,2168,2364,2715,2752,2934,3017,3373,4072,4135,4217,4286,4328,4341,4446,10251,10678,11210,11296,11421,11815,12038,12096,15853,16501,16504,16506,16519,16583,16747,16921,18290,21449,21568
3292:36:88,134,298,308,574,624,627,691,763,776,984,2449,2775,2778,3269,4703,4752,4978,10955,11293,11806,12126,12336,12729,12753,14087,14209,14307,14379,14684,15105,15829,16108,18379,20484,22022
20001:33:32,1165,1178,2289,3521,3915,10185,10546,11814,12134,12154,12735,14249,14284,14288,14362,15039,15060,15078,15111,15222,15224,15227,15236,15958,16065,16949,17329,18657,20184,22710,22717,21033
4739:33:33,212,1001,1002,1009,1016,1035,1044,1104,1112,2592,2841,4433,11504,12113,12326,12372,12406,12410,12418,12421,12422,12985,14698,15102,15799,15882,16887,16891,19917,20253,20825,12363
8402:29:3639,3763,3780,3825,3851,3869,3886,3891,4232,4372,4383,4854,4896,4954,11098,11164,11716,12582,12887,13903,13986,14723,14730,15706,16388,17679,17716,18906,20223
2119:28:40,69,383,755,807,1245,1503,2079,2351,3918,4813,4842,11903,12333,12834,12876,12923,13399,14746,15104,15582,16787,16820,17326,18403,20286,20743,20767
3303:28:60,63,956,1433,1501,2735,3352,3679,4161,4423,10767,11108,12218,13188,13400,14211,15215,15250,15757,16674,17395,18835,19511,20437,21521,22051,22108,22147
680:29:555,919,2066,2275,2379,2579,3043,3203,3680,4270,4347,4391,4476,11185,13086,13238,13477,13994,14111,14377,14528,14614,15633,15874,16502,16545,17314,19605,3157
5607:27:991,1225,2132,3239,3624,4102,13420,13891,14051,14375,14440,14896,14918,15055,15651,15667,15690,16033,16121,16130,16374,16908,16945,17511,17551,17990,21526
786:28:102,818,1228,1394,3561,3661,11551,11802,12356,14210,14548,15016,17548,17608,18655,18659,18665,18735,19220,20289,20400,20432,20479,20599,21505,22674,15725,20490
12874:26:376,712,1272,1447,2751,3033,4107,10941,12773,13433,14602,15049,15089,15173,15654,15913,16264,16303,16318,17978,18624,19532,19922,20072,20230,22012
5410:26:11122,12292,12829,13206,15602,16091,16832,16924,16956,16972,17073,17075,17128,17181,17193,17274,17330,19856,19879,20175,20233,21392,21534,22116,22172,22549
5645:26:1126,3603,3790,11009,11204,11209,11792,14783,15050,15106,15156,15609,15995,16113,16837,17444,17796,17922,18322,18684,19494,19787,19985,20186,20833,11506
22773:25:24,125,1102,3681,10423,10564,11750,12100,12105,12320,13222,13397,16182,16237,16865,16900,18354,19270,19334,19761,19785,19919,19954,19963,20222
6871:25:91,95,802,2373,2520,2525,3102,3147,3210,13441,14156,14275,14391,14468,14543,14576,14627,14639,15150,15168,15919,16012,17894,17955,19533
3352:24:341,660,715,2023,2492,3471,3712,3785,10063,10237,10268,10939,12153,12170,13878,14782,14814,14835,15082,15118,15618,15674,16164,17232
5610:22:2195,2369,2413,15041,15043,15048,15057,15069,16029,16715,16827,18683,18696,18765,19242,19654,20551,20556,20588,20598,21497,22194
18106:21:14076,14085,14183,14184,14200,14202,14327,14396,14622,14623,14626,15092,15097,15931,15984,16085,18761,18784,19642,19721,19970
29562:21:81,2653,3051,3207,3333,3606,4033,4215,4285,4287,4435,4570,11656,11937,13193,13647,14789,17028,20008,21415,22010
16086:21:182,603,1393,2363,3400,3495,3862,3920,10209,11761,11809,11923,12902,13350,15444,15551,15636,15769,20161,20782,20823
42610:20:168,1350,3711,3811,3821,3871,3872,3881,3889,3894,3895,3945,11335,11341,11456,11715,12591,17631,17744,20473
20115:20:103,4551,10343,10555,11582,11787,12140,12318,12330,12380,12693,12842,12999,13831,14090,14226,15086,15750,17963,22070
13037:20:328,570,852,2016,2104,3425,10108,11914,11935,11999,12943,13062,13077,14271,14544,14569,15686,15845,16021,16294
38229:20:18643,18645,18648,18716,18719,18726,18727,18729,18731,18732,18733,18772,18790,18794,20410,20417,20420,20421,20477,22617
1853:19:414,589,656,2886,3046,3111,3118,3119,3132,3134,3138,11110,11140,11163,11237,11254,12722,13542,13562
1103:18:174,631,2133,2296,2980,3161,3248,4717,10020,10984,11698,11699,14072,17616,17998,18464,19774,22407
13184:18:1462,2024,2075,3128,3150,3187,3537,3933,4351,4858,10090,13049,14091,14504,17488,18635,20369,22115
9198:18:4324,4485,10082,10821,10932,15664,17628,18479,19297,19497,19730,19779,20021,20040,20111,20231,20311,20321
6739:18:334,575,10072,11906,11948,12886,13194,13633,13747,13879,14842,14866,15632,16623,18292,18670,19286,20711
8473:17:118,744,846,2183,2455,2588,2692,2924,3321,11090,13060,15171,15614,16000,19472,20037,20051
3301:17:154,285,361,373,2094,2324,3465,10748,11472,11603,12871,13818,14014,18312,18465,19462,22174
3741:17:242,473,3443,10967,12205,12207,12465,13709,13710,13804,13805,13806,13810,14316,16461,18131,18195
6805:17:159,382,854,896,968,1483,4616,4648,11936,13430,14369,14502,14635,15073,16149,16286,17250
577:16:10412,11876,12895,13116,13244,13356,17445,17583,17636,18750,19568,19602,19741,19797,20500,20628
3243:16:711,722,803,855,1285,2338,3169,3598,4194,10910,12162,16054,17815,18405,19732,21550
12392:16:12864,13280,13656,13892,14745,15806,17294,18233,18289,18396,19476,19519,19792,20036,21579,21595
20845:16:282,3213,3276,3304,3336,3368,4257,4543,4921,10056,10093,11358,11696,13595,16626,17974
852:16:2829,3704,10441,11967,15072,15385,16129,17830,17845,17857,18432,18437,19577,20030,20519,20522
5466:16:3966,10065,11260,18225,18345,18363,19759,20028,20204,20554,20608,20658,20977,21310,21328,21553
8737:15:318,3148,4750,10611,10795,12311,13155,13851,14658,15099,16668,16980,19694,20302,20680
719:15:166,513,1384,3001,3510,4447,11170,11968,12065,13592,13867,14572,20102,20205,20413
1241:15:3115,3126,3242,12635,12751,12762,12827,12937,12990,13378,16051,17311,18087,19660,22106
10796:15:78,468,11529,12135,12331,12651,12692,13259,13499,13682,14064,14078,14102,19200,22619
12714:15:3553,3757,3782,3801,3818,3880,3888,4308,4889,11020,11992,12066,15030,16311,17768
12715:15:632,2001,2595,11916,11940,11958,13337,13381,15085,18538,18632,19616,20136,20395,20741
5617:15:4105,4198,4207,4290,13931,15370,15708,16302,16725,16736,16842,17571,17793,19646,19793
